URL,page_type,product_count,primary_keyword,secondary_keywords,keyword_evidence,search_intent,current_title,proposed_title,title_status,current_h1,proposed_h1,h1_status,current_meta_description,proposed_meta_description,meta_status,current_intro,proposed_intro,intro_status,h1_count,h2_count,h3_count,product_alignment,strong_product_matches,weak_product_matches,mismatched_products,canonical,breadcrumb,internal_incoming_links,anchor_text_status,schema_consistency,cannibalization_cluster,priority,recommended_action,notes
/kutiya-za-bizhuta/,intent,0,Кутия за бижута,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",informational-commercial hybrid,Кутия за бижута | Българитъм,Кутия за бижута | Българитъм,GOOD,Кутия за бижута,Кутия за бижута,GOOD,"Открий кутия за бижута от български брандове в Българитъм. Ориентирай се по функция, изработка и приложението им. Данните са от бранда.","Открий кутия за бижута от български брандове в Българитъм. Ориентирай се по функция, изработка и приложението им. Данните са от бранда.",GOOD,Открий кутия за бижута от български марки и автори. Тук ще добавяме практични и красиви решения за съхранение на любимите ти бижута.,,GOOD,1,3,0,EMPTY,0,0,0,/kutiya-za-bizhuta/,Начало > Аксесоари > Български бижута,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/lenena-roklya/,intent,2,ленена рокля,ленени рокли | ленени рокли онлайн,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Ленени рокли – модели и идеи | Българитъм,Ленени рокли – модели и идеи | Българитъм,GOOD,Ленени рокли,Ленени рокли,GOOD,"Ленени рокли: сравни състава, кройката и размерите в предложенията от български брандове. Сравни моделите по материя, кройка, размер и предназначение.","Ленени рокли: сравни състава, кройката и размерите в предложенията от български брандове. Сравни моделите по материя, кройка, размер и предназначение.",GOOD,"При ленени рокли съставът има значение наред с кройката и начина на носене. При ленени рокли провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,2,0,0,/lenena-roklya/,Начало > Качествени български дрехи > Български дамски дрехи,2,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,
/luksozen-podarak-za-uchitelka/,intent,1,подарък за учителка,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за учителка – идеи за подарък | Българитъм,Подарък за учителка – идеи за подарък | Българитъм,GOOD,Подарък за учителка,Подарък за учителка,GOOD,"Подарък за учителка: идеи според интересите на получателя, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за учителка: идеи според интересите на получателя, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за учителка започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за учителка, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,1,0,0,/luksozen-podarak-za-uchitelka/,Начало > Идеи за подарък > Подарък за жена,1,GOOD,CONSISTENT,,P3,THIN — CATALOGUE PRIORITY,
/mazhki-bizhuta/,intent,12,мъжки бижута,бижута мъжки | мъжка бижутерия | луксозни мъжки бижута | мъжки аксесоари и бижута,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",product type,Мъжки бижута – материал и детайли | Българитъм,Мъжки бижута – материал и детайли | Българитъм,GOOD,Мъжки бижута,Мъжки бижута,GOOD,"Мъжки бижута: сравни размера и закопчаването в информацията от бранда. Ориентирай се по вид бижу, материал, камък и размер. Виж данните от бранда.","Мъжки бижута: сравни размера и закопчаването в информацията от бранда. Ориентирай се по вид бижу, материал, камък и размер. Виж данните от бранда.",GOOD,"При мъжки бижута сравни материала, формата, размера и начина на закопчаване. Преди избор на мъжки бижута провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,3,2,STRONG,12,0,0,/mazhki-bizhuta/,Начало > Аксесоари > Български бижута,61,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/mazhki-leneni-rizi/,intent,4,мъжки ленени ризи,ленени ризи мъжки | ленени мъжки ризи | ленени ризи за мъже | бели ленени мъжки ризи | летни мъжки ленени ризи | мъжка бяла ленена риза,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Мъжки ленени ризи – модели и идеи | Българитъм,Мъжки ленени ризи – модели и идеи | Българитъм,GOOD,Мъжки ленени ризи,Мъжки ленени ризи,GOOD,"Мъжки ленени ризи: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.","Мъжки ленени ризи: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.",GOOD,"При мъжки ленени ризи съставът има значение наред с кройката и начина на носене. При мъжки ленени ризи провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,4,0,0,/mazhki-leneni-rizi/,Начало > Качествени български дрехи > Български мъжки дрехи,7,GOOD,CONSISTENT,,P3,IMPROVING — review the flagged on-page fields,
/naturalna-bulgarska-kozmetika/,intent,21,българска натурална козметика,натурална българска козметика | българска био козметика | българска органична козметика | българска натурална био козметика,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",informational-commercial hybrid,Българска натурална козметика – грижа и състав | Българитъм,Българска натурална козметика – грижа и състав | Българитъм,GOOD,Българска натурална козметика,Българска натурална козметика,GOOD,"Българска натурална козметика: ориентирай се според вида грижа и състава. Ориентирай се по нужда, формула и начин на използване. Данните са от бранда.","Българска натурална козметика: ориентирай се според вида грижа и състава. Ориентирай се по нужда, формула и начин на използване. Данните са от бранда.",GOOD,"При българска натурална козметика изборът се насочва към вида грижа. При българска натурална козметика прочети начина на употреба и пълния INCI списък на конкретния продукт, особено ако имаш чувствителност или установена кожна нужда.",,GOOD,1,3,2,STRONG,21,0,0,/naturalna-bulgarska-kozmetika/,Начало > Българска козметика,3,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/obetsi-ot-meditsinska-stomana/,intent,3,обеци от медицинска стомана,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Обеци от медицинска стомана | Българитъм,Обеци от медицинска стомана | Българитъм,GOOD,Обеци от медицинска стомана,Обеци от медицинска стомана,GOOD,"Обеци от медицинска стомана: сравни обеци, материала медицинска стомана, размера и закопчаването в информацията от бранда.","Обеци от медицинска стомана: сравни обеци, материала медицинска стомана, размера и закопчаването в информацията от бранда.",GOOD,"При обеци от медицинска стомана материалът медицинска стомана е отправната точка, следвана от формата, размера и покритието. Преди избор на обеци от медицинска стомана провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,3,2,STRONG,3,0,0,/obetsi-ot-meditsinska-stomana/,Начало > Аксесоари > Български бижута,3,GOOD,CONSISTENT,,P3,IMPROVING — review the flagged on-page fields,
/obetsi-ot-srebro/,intent,9,обеци от сребро,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Обеци от сребро – материал и детайли | Българитъм,Обеци от сребро – материал и детайли | Българитъм,GOOD,Обеци от сребро,Обеци от сребро,GOOD,"Обеци от сребро: сравни обеци, материала сребро, размера и закопчаването в информацията от бранда. Ориентирай се по вид бижу, материал, камък и размер.","Обеци от сребро: сравни обеци, материала сребро, размера и закопчаването в информацията от бранда. Ориентирай се по вид бижу, материал, камък и размер.",GOOD,"При обеци от сребро материалът сребро е отправната точка, следвана от формата, размера и покритието. Преди избор на обеци от сребро провери точния материал, размерите и начина на поддръжка, посочени за конкретното бижу.",,GOOD,1,3,2,STRONG,9,0,0,/obetsi-ot-srebro/,Начало > Аксесоари > Български бижута,46,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/originalen-podarak-za-10-godishno-momche/,intent,0,подарък за 10-годишно момче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 10-годишно момче – идеи за подарък | Българитъм,Подарък за 10-годишно момче – идеи за подарък | Българитъм,GOOD,Подарък за 10-годишно момче,Подарък за 10-годишно момче,GOOD,"Подарък за 10-годишно момче: идеи според възрастта 10 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 10-годишно момче: идеи според възрастта 10 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 10-годишно момче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 10-годишно момче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/originalen-podarak-za-10-godishno-momche/,Начало > Идеи за подарък > Подарък за дете,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/originalen-podarak-za-10-godishno-momiche/,intent,0,подарък за 10-годишно момиче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 10-годишно момиче – идеи за подарък | Българитъм,Подарък за 10-годишно момиче – идеи за подарък | Българитъм,GOOD,Подарък за 10-годишно момиче,Подарък за 10-годишно момиче,GOOD,"Подарък за 10-годишно момиче: идеи според възрастта 10 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 10-годишно момиче: идеи според възрастта 10 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 10-годишно момиче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 10-годишно момиче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/originalen-podarak-za-10-godishno-momiche/,Начало > Идеи за подарък > Подарък за дете,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/originalen-podarak-za-9-godishno-momiche/,intent,0,подарък за 9-годишно момиче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 9-годишно момиче – идеи за подарък | Българитъм,Подарък за 9-годишно момиче – идеи за подарък | Българитъм,GOOD,Подарък за 9-годишно момиче,Подарък за 9-годишно момиче,GOOD,"Подарък за 9-годишно момиче: идеи според възрастта 9 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 9-годишно момиче: идеи според възрастта 9 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 9-годишно момиче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 9-годишно момиче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/originalen-podarak-za-9-godishno-momiche/,Начало > Идеи за подарък > Подарък за дете,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/originalen-podarak-za-momche-na-14-godini/,intent,1,подарък за 14-годишно момче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 14-годишно момче – идеи за подарък | Българитъм,Подарък за 14-годишно момче – идеи за подарък | Българитъм,GOOD,Подарък за 14-годишно момче,Подарък за 14-годишно момче,GOOD,"Подарък за 14-годишно момче: идеи според възрастта 14 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 14-годишно момче: идеи според възрастта 14 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 14-годишно момче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 14-годишно момче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,1,0,0,/originalen-podarak-za-momche-na-14-godini/,Начало > Идеи за подарък > Подарък за дете,16,GOOD,CONSISTENT,/originalen-podarak-za-momche-na-14-godini/ | /originalen-podarak-za-momiche-na-14-godini/,P3,THIN — CATALOGUE PRIORITY,
/originalen-podarak-za-momiche-na-14-godini/,intent,1,подарък за 14-годишно момиче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 14-годишно момиче – идеи за подарък | Българитъм,Подарък за 14-годишно момиче – идеи за подарък | Българитъм,GOOD,Подарък за 14-годишно момиче,Подарък за 14-годишно момиче,GOOD,"Подарък за 14-годишно момиче: идеи според възрастта 14 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 14-годишно момиче: идеи според възрастта 14 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 14-годишно момиче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 14-годишно момиче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,1,0,0,/originalen-podarak-za-momiche-na-14-godini/,Начало > Идеи за подарък > Подарък за дете,16,GOOD,CONSISTENT,/originalen-podarak-za-momche-na-14-godini/ | /originalen-podarak-za-momiche-na-14-godini/,P3,THIN — CATALOGUE PRIORITY,
/originalen-podarak-za-momiche-na-7-godini/,intent,0,подарък за 7-годишно момиче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 7-годишно момиче – идеи за подарък | Българитъм,Подарък за 7-годишно момиче – идеи за подарък | Българитъм,GOOD,Подарък за 7-годишно момиче,Подарък за 7-годишно момиче,GOOD,"Подарък за 7-годишно момиче: идеи според възрастта 7 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 7-годишно момиче: идеи според възрастта 7 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 7-годишно момиче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 7-годишно момиче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/originalen-podarak-za-momiche-na-7-godini/,Начало > Идеи за подарък > Подарък за дете,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/pamuchni-rokli/,intent,4,памучни рокли,рокли от памук | български памучни рокли,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",material,Памучни рокли – модели и идеи | Българитъм,Памучни рокли – модели и идеи | Българитъм,GOOD,Памучни рокли,Памучни рокли,GOOD,"Памучни рокли: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.","Памучни рокли: сравни състава, кройката и размерите в предложенията от български брандове. Ориентирай се по състав, силует и таблица с размери.",GOOD,"При памучни рокли съставът има значение наред с кройката и начина на носене. При памучни рокли провери размерите, точния състав и указанията за поддръжка в информацията от бранда.",,GOOD,1,3,2,STRONG,4,0,0,/pamuchni-rokli/,Начало > Качествени български дрехи > Български дамски дрехи,43,GOOD,CONSISTENT,,P3,IMPROVING — review the flagged on-page fields,
/personaliziran-podarak-za-bebe/,intent,15,персонализиран подарък за бебе,персонализирани подаръци за бебе,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Персонализиран подарък за бебе | Българитъм,Персонализиран подарък за бебе | Българитъм,GOOD,Персонализиран подарък за бебе,Персонализиран подарък за бебе,GOOD,"Персонализиран подарък за бебе: идеи според конкретния получател, с подробности за вариантите, персонализацията и доставката при бранда.","Персонализиран подарък за бебе: идеи според конкретния получател, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на персонализиран подарък за бебе започва от човека, а не от универсален списък с подаръци. Когато търсиш персонализиран подарък за бебе, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,15,0,0,/personaliziran-podarak-za-bebe/,Начало > Идеи за подарък > Подарък за бебе,8,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/personaliziran-podarak-za-mazh/,intent,9,персонализиран подарък за мъж,персонализирани подаръци за мъж | гравиран подарък за мъж | гравирани подаръци за мъж | персонален подарък за мъж | персонални подаръци за мъж | подарък със снимка за мъж,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Персонализиран подарък за мъж – идеи за подарък | Българитъм,Персонализиран подарък за мъж – идеи за подарък | Българитъм,GOOD,Персонализиран подарък за мъж,Персонализиран подарък за мъж,GOOD,"Персонализиран подарък за мъж: идеи според конкретния получател, с подробности за вариантите, персонализацията и доставката при бранда.","Персонализиран подарък за мъж: идеи според конкретния получател, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на персонализиран подарък за мъж започва от човека, а не от универсален списък с подаръци. Когато търсиш персонализиран подарък за мъж, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,9,0,0,/personaliziran-podarak-za-mazh/,Начало > Идеи за подарък > Подарък за мъж,24,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/personaliziran-podarak-za-zhena/,intent,15,персонализиран подарък за жена,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Персонализиран подарък за жена | Българитъм,Персонализиран подарък за жена | Българитъм,GOOD,Персонализиран подарък за жена,Персонализиран подарък за жена,GOOD,"Персонализиран подарък за жена: идеи според конкретния получател, с подробности за вариантите, персонализацията и доставката при бранда.","Персонализиран подарък за жена: идеи според конкретния получател, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на персонализиран подарък за жена започва от човека, а не от универсален списък с подаръци. Когато търсиш персонализиран подарък за жена, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,15,0,0,/personaliziran-podarak-za-zhena/,Начало > Идеи за подарък > Подарък за жена,22,GOOD,CONSISTENT,,P2,Optimize flagged fields; preserve the verified catalogue intent,
/podarak-za-10-godishnina-ot-svatba/,intent,0,подарък за 10 годишнина от сватба,10 годишнина от сватба подарък,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 10 години от сватбата | Българитъм,Подарък за 10 години от сватбата | Българитъм,GOOD,Подарък за 10 години от сватбата,Подарък за 10 години от сватбата,GOOD,"Подарък за 10 години от сватбата: идеи според повода сватба, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 10 години от сватбата: идеи според повода сватба, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 10 години от сватбата започва от човека и повода сватба, а не от универсален списък с подаръци. Когато търсиш подарък за 10 години от сватбата, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/podarak-za-10-godishnina-ot-svatba/,Начало > Идеи за подарък,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/podarak-za-20-godishen-mazh/,intent,1,подарък за мъж на 20,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 20-годишен мъж – идеи за подарък | Българитъм,Подарък за 20-годишен мъж – идеи за подарък | Българитъм,GOOD,Подарък за 20-годишен мъж,Подарък за 20-годишен мъж,GOOD,"Подарък за 20-годишен мъж: идеи според възрастта 20 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 20-годишен мъж: идеи според възрастта 20 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 20-годишен мъж започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 20-годишен мъж, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,1,0,0,/podarak-za-20-godishen-mazh/,Начало > Идеи за подарък > Подарък за мъж,1,GOOD,CONSISTENT,/podarak-za-20-godishen-mazh/ | /podarak-za-30-godishnina-na-mazh/,P3,THIN — CATALOGUE PRIORITY,
/podarak-za-25-godishen-mazh/,intent,0,подарък за мъж на 25,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 25-годишен мъж – идеи за подарък | Българитъм,Подарък за 25-годишен мъж – идеи за подарък | Българитъм,GOOD,Подарък за 25-годишен мъж,Подарък за 25-годишен мъж,GOOD,"Подарък за 25-годишен мъж: идеи според възрастта 25 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 25-годишен мъж: идеи според възрастта 25 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 25-годишен мъж започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 25-годишен мъж, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/podarak-za-25-godishen-mazh/,Начало > Идеи за подарък > Подарък за мъж,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/podarak-za-30-godishen-yubiley-zhena/,intent,0,подарък за жена на 30,подарък за 30 годишен юбилей за жена | подарък за 30 годишен юбилей на жена,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 30-годишна жена – идеи за подарък | Българитъм,Подарък за 30-годишна жена – идеи за подарък | Българитъм,GOOD,Подарък за 30-годишна жена,Подарък за 30-годишна жена,GOOD,"Подарък за 30-годишна жена: идеи според възрастта 30 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 30-годишна жена: идеи според възрастта 30 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 30-годишна жена започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 30-годишна жена, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/podarak-za-30-godishen-yubiley-zhena/,Начало > Идеи за подарък > Подарък за жена,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/podarak-za-30-godishnina-na-mazh/,intent,1,подарък за мъж на 30,подарък 30 години мъж | подарък за 30 години мъж | подарък за 30 годишен мъж | подарък за 30 годишнина на мъж | подарък за 30 рожден ден на мъж | подарък за юбилей 30 години мъж,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 30-годишен мъж – идеи за подарък | Българитъм,Подарък за 30-годишен мъж – идеи за подарък | Българитъм,GOOD,Подарък за 30-годишен мъж,Подарък за 30-годишен мъж,GOOD,"Подарък за 30-годишен мъж: идеи според възрастта 30 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 30-годишен мъж: идеи според възрастта 30 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 30-годишен мъж започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 30-годишен мъж, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,3,2,STRONG,1,0,0,/podarak-za-30-godishnina-na-mazh/,Начало > Идеи за подарък > Подарък за мъж,1,GOOD,CONSISTENT,/podarak-za-20-godishen-mazh/ | /podarak-za-30-godishnina-na-mazh/,P3,THIN — CATALOGUE PRIORITY,
/podarak-za-4-godishno-momche/,intent,0,подарък за 4-годишно момче,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 4-годишно момче – идеи за подарък | Българитъм,Подарък за 4-годишно момче – идеи за подарък | Българитъм,GOOD,Подарък за 4-годишно момче,Подарък за 4-годишно момче,GOOD,"Подарък за 4-годишно момче: идеи според възрастта 4 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 4-годишно момче: идеи според възрастта 4 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 4-годишно момче започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 4-годишно момче, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/podarak-za-4-godishno-momche/,Начало > Идеи за подарък > Подарък за дете,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/podarak-za-40-godishnina-na-mazh/,intent,0,подарък за мъж на 40,подарък за 40 годишен мъж*,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 40-годишен мъж – идеи за подарък | Българитъм,Подарък за 40-годишен мъж – идеи за подарък | Българитъм,GOOD,Подарък за 40-годишен мъж,Подарък за 40-годишен мъж,GOOD,"Подарък за 40-годишен мъж: идеи според възрастта 40 години, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 40-годишен мъж: идеи според възрастта 40 години, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 40-годишен мъж започва от човека, а не от универсален списък с подаръци. Когато търсиш подарък за 40-годишен мъж, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/podarak-za-40-godishnina-na-mazh/,Начало > Идеи за подарък > Подарък за мъж,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
/podarak-za-40-godishnina-ot-svatba/,intent,0,подарък за 40 годишнина от сватба,,"SEMANTIC TARGET — URL, taxonomy, current SEO definition and generated catalogue; no local GSC/search-volume export",gift/occasion,Подарък за 40 години от сватбата | Българитъм,Подарък за 40 години от сватбата | Българитъм,GOOD,Подарък за 40 години от сватбата,Подарък за 40 години от сватбата,GOOD,"Подарък за 40 години от сватбата: идеи според повода сватба, с подробности за вариантите, персонализацията и доставката при бранда.","Подарък за 40 години от сватбата: идеи според повода сватба, с подробности за вариантите, персонализацията и доставката при бранда.",GOOD,"Изборът на подарък за 40 години от сватбата започва от човека и повода сватба, а не от универсален списък с подаръци. Когато търсиш подарък за 40 години от сватбата, съобрази избора с интересите, ежедневието и начина на поднасяне; при персонализирани продукти провери и срока за изработка.",,GOOD,1,4,2,EMPTY,0,0,0,/podarak-za-40-godishnina-ot-svatba/,Начало > Идеи за подарък,0,NO INCOMING ANCHOR,CONSISTENT,,WAIT,WAIT FOR CATALOGUE,Do not enrich copy before catalogue expansion
